what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332237593860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332237608368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332237615034
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1332237617187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1332237618469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237618479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237619214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1332237619887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1332237621238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332237621535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237622461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237647651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237663532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237665702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237666365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237667601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237669255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237821742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237825965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237833103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237838796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332237871510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332237877527
