what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333285557142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285557907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285558356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285564692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285564865
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1333285565720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285567079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285574915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333285575276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285576038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285595326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333285598479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1333285602382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333285603123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1333285604730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1333285606919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1333285609137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333285611873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333285615333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333285616061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333285617696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285618059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285634079
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333285636306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285645736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285645930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333285647888
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1333285648160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285652727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285657881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285660259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333285660441
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1333285667901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1333285671097
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1333285674213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333285679403
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333285687653
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333285691926
